college_code,college_name,course_name,caste_category,cutoff_percentile,cutoff_rank
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,85.65,9868
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSEBC,76.89,28355
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,76.94,28243
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOPEN,73.44,36541
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GSC,70.97,42055
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOBC,72.82,37939
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LOPEN,73.84,35599
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LNTA,66.21,50681
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,83.2,14413
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,80.84,19315
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTA,78.24,25280
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTC,79.71,21906
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTD,78.4,24917
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOBC,82.03,16812
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSEBC,78.86,23799
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,83.06,14660
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LSC,78.11,25562
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOBC,83.03,14745
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),EWS,77.03,28069
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GOPEN,84,12870
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GSC,79.2,23035
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GNTB,82.29,16246
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GNTC,79.37,22632
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GOBC,83.71,13442
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GSEBC,78.29,25163
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LOPEN,84.74,11481
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LSC,78.37,24959
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LNTD,83.26,14279
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LOBC,78.17,25450
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,GOPEN,82.89,15039
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,GSC,79.79,21659
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,GST,63.58,53714
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,GNTA,78.68,24271
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,GOBC,80.47,20160
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,LOPEN,80.95,19067
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Civil Engineering,EWS,68.21,47428
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,PWDR-OBC,68.46,47041
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GOPEN,86.23,8854
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GSC,80.86,19304
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GNTB,81.14,18693
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GNTD,73.6,36237
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GOBC,86.21,8915
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GSEBC,82.23,16349
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LOPEN,89.17,4551
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LSC,79.31,22753
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LNTA,77.26,27535
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LOBC,88.97,4809
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LSEBC,77.71,26523
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,EWS,90.53,2975
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,GOPEN,84.97,11050
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,GSC,79.66,21991
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,GNTA,76.86,28443
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,GNTC,78.74,24115
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,GOBC,84.57,11742
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,GSEBC,80.74,19548
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,LOPEN,85.71,9751
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,LSC,78.23,25323
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,LOBC,85.21,10618
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Information Technology,EWS,80.46,20166
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GOPEN,83.11,14583
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GSC,80.29,20520
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GOBC,83.03,14774
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LOPEN,87.06,7541
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LOBC,82.46,15896
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LSEBC,76.94,28261
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,EWS,80.44,20239
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOPEN,81.41,18114
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GSC,79,23507
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GNTD,71.31,41371
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOBC,81.29,18372
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GSEBC,76.59,29075
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOPEN,84,12815
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSC,78.84,23852
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LNTB,76.32,29754
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,83.59,13644
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,72.95,37620
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOPEN,79.47,22402
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GSC,71.32,41360
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOBC,77.64,26710
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LOPEN,75.79,31012
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LOBC,75.53,31661
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Civil Engineering,GOPEN,75.26,32292
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Civil Engineering,GOBC,75.22,32372
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Civil Engineering,GSEBC,70.42,43221
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Civil Engineering,LOPEN,75.31,32140
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Civil Engineering,LSC,73.74,35858
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Civil Engineering,LOBC,73.53,36397
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,GOPEN,80.8,19409
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,GSC,75.49,31757
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,GOBC,78,25818
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,LOPEN,77.43,27118
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,LNTD,76.69,28821
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,LOBC,75.6,31522
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,LSEBC,64.38,52939
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Computer Science and Engineering,PWDR-SC,56.63,57274
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Information Technology,GOPEN,76.24,29943
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Information Technology,GSC,74.97,33620
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Information Technology,GOBC,76.17,30101
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Information Technology,GSEBC,67.83,48097
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Information Technology,LOPEN,77.89,26066
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Information Technology,LOBC,76.58,29120
